20.8028,0.231425,0.0167918
20.8753,0.231574,0.0203618
20.9478,0.233349,0.0198602
21.0203,0.233608,0.0128966
21.0928,0.233878,0.0181438
21.1653,0.233667,0.0162314
21.2377,0.233537,0.0209535
21.3102,0.233502,0.0112233
21.3827,0.236414,0.0963031
21.4552,0.23652,0.0264554
21.5277,0.236418,0.010898
21.6002,0.23623,0.0189902
21.6726,0.236841,0.0304996
21.7451,0.236931,0.0274155
21.8176,0.236998,0.0355116
21.8901,0.237358,0.022521
21.9626,0.237386,0.0203539
22.0351,0.237264,0.0325138
22.1075,0.236802,0.058303
22.18,0.236759,0.0247037
22.2525,0.236762,0.0253699
22.325,0.23706,0.0213689
22.3975,0.237045,0.0319926
22.47,0.237107,0.0504068
22.5424,0.236904,0.02691
22.6149,0.236943,0.01881
22.6874,0.238001,0.0160433
22.7599,0.240822,0.0180184
22.8324,0.242405,0.0233126
22.9049,0.245877,0.0270197
22.9773,0.249722,0.031973
23.0498,0.248899,0.0804086
23.1223,0.252618,0.0369263
23.1948,0.253707,0.0387642
23.2673,0.254103,0.0338579
23.3398,0.254083,0.0428083
23.4122,0.25397,0.0456847
23.4847,0.253068,0.0510651
23.5572,0.252629,0.0422284
23.6297,0.251877,0.0340029
23.7022,0.251356,0.0415935
23.7747,0.249804,0.0404414
23.8471,0.249831,0.0366363
23.9196,0.249498,0.0380196
23.9921,0.249651,0.036362
24.0646,0.249702,0.0316634
24.1371,0.249636,0.0362719
24.2096,0.249898,0.0308875
24.2821,0.249996,0.0366873
24.3545,0.250247,0.0298843
24.427,0.250553,0.0313264
24.4995,0.251038,0.0298412
24.572,0.250984,0.0304996
24.6445,0.25116,0.0301547
24.717,0.252124,0.0696399
24.7894,0.251646,0.035735
24.8619,0.251642,0.0481182
24.9344,0.251462,0.0325608
25.0069,0.251121,0.0376709
25.0794,0.249835,0.03318
25.1519,0.249557,0.0364639
25.2243,0.249487,0.0435333
25.2968,0.248683,0.0326353
25.3693,0.248742,0.0308131
25.4418,0.248699,0.0374279
25.5143,0.248625,0.0326353
25.5868,0.248409,0.0297511
25.6592,0.248072,0.0390503
25.7317,0.248401,0.0305231
25.8042,0.248139,0.0301508
25.8767,0.249154,0.0290065
25.9492,0.249831,0.0343164
26.0217,0.250321,0.0471072
26.0941,0.250815,0.0438507
26.1666,0.251575,0.0296766
26.2391,0.251485,0.021028
26.3116,0.25203,0.0241199
26.3841,0.253421,0.0369694
26.4566,0.254005,0.0205734
26.529,0.254354,0.0170387
26.6015,0.254044,0.00857029
26.674,0.255051,0.0123519
26.7465,0.255663,0.0161491
26.819,0.255455,0.0134648
26.8915,0.25587,0.0113291
26.964,0.256337,0.0133629
27.0364,0.256631,0.0206126
27.1089,0.25783,0.0150166
27.1814,0.259264,0.0158905
27.2539,0.259675,0.02932
27.3264,0.26078,0.0210515
27.3989,0.262042,0.0272196
27.4713,0.263649,0.0328626
27.5438,0.266298,0.0305975
27.6163,0.270134,0.0349865
27.6888,0.276659,0.0392932
27.7613,0.280233,0.0465272
27.8338,0.281863,0.0454848
27.9062,0.285974,0.0472835
27.9787,0.289234,0.0478713
28.0512,0.293651,0.193127
28.1237,0.296512,0.0566376
28.1962,0.300242,0.0605681
28.2687,0.301982,0.0759805
28.3411,0.305877,0.0667401
28.4136,0.310098,0.0685545
28.4861,0.315188,0.0749812
28.5586,0.319413,0.0773011
28.6311,0.320761,0.0798718
28.7036,0.325467,0.0804126
28.776,0.329182,0.0847114
28.8485,0.330902,0.091291
28.921,0.335903,0.0952607
28.9935,0.340531,0.095727
29.066,0.346624,0.101339
29.1385,0.350292,0.103032
29.2109,0.352154,0.108823
29.2834,0.355543,0.109595
29.3559,0.359607,0.112836
29.4284,0.360544,0.12078
29.5009,0.364059,0.118413
29.5734,0.365952,0.11846
29.6458,0.367848,0.123452
29.7183,0.376697,0.19471
29.7908,0.378891,0.125788
29.8633,0.38167,0.132207
29.9358,0.384628,0.12859
30.0083,0.385322,0.133214
30.0808,0.387658,0.135271
30.1532,0.389668,0.133872
30.2257,0.390271,0.13964
30.2982,0.393543,0.135467
30.3707,0.394711,0.139041
30.4432,0.395644,0.133958
30.5157,0.397196,0.140565
30.5881,0.399026,0.14044
30.6606,0.40017,0.150821
30.7331,0.400766,0.14187
30.8056,0.402803,0.149183
30.8781,0.404391,0.148759
30.9506,0.405268,0.144711
31.023,0.40617,0.138943
31.0955,0.406565,0.147051
31.168,0.407576,0.157302
31.2405,0.407451,0.147709
31.313,0.407776,0.145037
31.3855,0.416413,0.199699
31.4579,0.416202,0.172644
31.5304,0.416425,0.144523
31.6029,0.416793,0.153376
31.6754,0.417836,0.153854
31.7479,0.417028,0.146765
31.8204,0.41657,0.150252
31.8928,0.416554,0.16358
31.9653,0.415986,0.153532
32.0378,0.416519,0.147513
32.1103,0.416864,0.155068
32.1828,0.41572,0.13861
32.2553,0.415884,0.14343
32.3277,0.415919,0.143947
32.4002,0.416174,0.139746
32.4727,0.416174,0.168431
32.5452,0.41581,0.126344
32.6177,0.415641,0.161597
32.6902,0.415586,0.137865
32.7626,0.415923,0.119012
32.8351,0.415359,0.126148
32.9076,0.416045,0.152525
32.9801,0.415908,0.144492
33.0526,0.412279,0.22307
33.1251,0.412636,0.210009
33.1976,0.413106,0.198171
33.27,0.418216,0.00879757
33.3425,0.424513,0.0148677
33.415,0.428601,0.0189902
33.4875,0.437719,0.0261184
33.56,0.446968,0.0346534
33.6325,0.450561,0.0396224
33.7049,0.456678,0.0430199
33.7774,0.461816,0.0520526
33.8499,0.464253,0.0597334
33.9224,0.468787,0.0619122
33.9949,0.47282,0.0693304
34.0674,0.476397,0.0770229
